0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.4333934783935547 -0.0033828450832515955 0.00044372602133080363 0.029190391302108765
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.5267727375030518 -0.004218050744384527 0.0020184749737381935 0.028805412352085114
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.6492888927459717 -0.004859750159084797 0.0018723431276157498 0.02782847359776497
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.7502179145812988 -0.0065843877382576466 0.0024675047025084496 0.027489250525832176
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.850170612335205 -0.006704567465931177 0.0035052441526204348 0.026982059702277184
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
1.92982816696167 -0.006799656432121992 0.0046744272112846375 0.026642227545380592
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.0235815048217773 -0.006719156634062529 0.005043677985668182 0.026061294600367546
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.1246116161346436 -0.007136832922697067 0.006180682685226202 0.02556791715323925
2.231887102127075 -0.007330682128667831 0.006866862066090107 0.02503073401749134
2.231887102127075 -0.007330682128667831 0.006866862066090107 0.02503073401749134
2.231887102127075 -0.007330682128667831 0.006866862066090107 0.02503073401749134
